text,intent
Bisakah Anda memberi tahu saya cara mengedit pengaturan grup: perpesanan khusus admin..,group_settings_edit
Go to chat thanks,navigation_chat_tab
Can you help me connect to calendar please,calendar_integration
Lihat statistik,analytics_view
When will Message Blasting feature release thanks,feature_coming_soon
Apa cara terbaik untuk memfilter kontak tingkat lanjut.,advanced_contact_segmentation
Sampai waktu berikutnya,goodbye
"Bantu saya membuat instance, terima kasih",function_create_instance
Bantu saya menyinkronkan kalender,calendar_integration
Could you show me how to improve performance.,general_tips
Bisakah Anda melihat semua tugas yang dijadwalkan?tolong terima kasih,tasks_view
Bisakah Anda menunjukkan kepada saya cara mencoba lagi penyandingan kode qr.?,troubleshoot_qr
What's the best way to contact support..,support_contact
"Tolong, apa cara terbaik untuk mengatur webhook",api_webhook_setup
Antar hello world ke 08127321340,function_send_message
Bagaimana cara menyinkronkan kalender,calendar_integration
How do I add new file thanks,files_upload
Can you help me take me to messages thanks,navigation_chat_tab
Help me view instances please,navigation_instances_tab
Bisakah Anda memberi tahu saya bagaimana caranya menggunakan warmup,warmup_info
"Bagaimana caranya, harga berlangganannya terima kasih",pricing_query
Bisakah Anda membuka tab pengelompokan.,navigation_grouping_tab
How to is the price in idr?,pricing_currency_idr
Buat instance baru,create_instance
Mengapa kode QR tidak muncul?,troubleshoot_qr
Selamat tinggal,goodbye
Change group settings thank you,group_settings_edit
"Bisakah Anda menunjukkan kepada saya bagaimana cara mengamankan data saya, terima kasih",security_privacy
Help me international scheduling thanks,message_schedule_timezone
Get current instance connection status,instance_connection_status
Bagaimana caranya agar instance saya terputus—bagaimana cara memperbaikinya.,troubleshoot_connection
How can I internet requirements thanks,tips_internet
I need help with continue subscription?,payment_extend
"Bagaimana caranya agar tidak ada lagi instance yang tersedia, terima kasih",quota_reached
Tolong bagaimana saya bisa menambahkan instance,function_create_instance
"Bagaimana caranya, harga dalam idr terima kasih",pricing_currency_idr
Can you send hello world to 08127321340 thank you please,function_send_message
Tolong tunjukkan kemajuan tugas,tasks_monitor
"Saya ingin mengirimkan file, terima kasih",files_share
How to improve performance please,general_tips
Putuskan sambungan WhatsApp,instance_logout
I need help with instance limits,pricing_instance_limits
Saya butuh bantuan untuk mengunduh aplikasi desktop.,platform_desktop_install
Saya ingin mengirim pesan whatsapp,chat_send
"Bagaimana memulai proses warmup, terima kasih",warmup_enable
How to will message blasting feature release.,feature_coming_soon
View statistics,analytics_view
Bagaimana saya bisa menjelaskan bagaimana warmup mencegah larangan?,warmup_info
Go to chat thank you,navigation_chat_tab
Bisakah Anda membantu saya melebihi kuota?,quota_reached
Configure group thanks,group_settings_edit
Periksa apakah instance saya terhubung?,instance_connection_status
Saya ingin melacak status pengiriman pesan massal.Tolong,message_blast_status
Saya ingin menggunakan template 'promo-akhir pekan' untuk mengirim pesan.Tolong,templates_use
Bisakah Anda memberi tahu saya cara membuat grup,function_create_group
I want to display failed tasks thanks please,tasks_view_failed
Beli langganan,payment_subscribe
See ya,goodbye
Help me send message,chat_send
Could you show me how to is my data secure thank you,security_privacy
Could you show me how to instance limit reached thank you,quota_reached
Check if my instance is connected please,instance_connection_status
Evening,greeting
Biaya berlangganan,pricing_query
What's the best way to modify group config?,group_settings_edit
can you cook dinner?,out_of_scope
Could you turn off auto reply,auto_reply_disable
Can you help me configure api please,api_webhook_setup
I want to use pairing code thank you,pairing
Set up a new whatsapp instance.,create_instance
Di mana saya bisa masuk?,account_setup
Saya ingin memperpanjang langganan saya,payment_extend
Tolong apa cara terbaik untuk browser mana yang direkomendasikan,tips_browser
I need to show chats thank you thanks,navigation_chat_tab
cek 089213413 daftar di whatsapp atau tidak,function_check_phone
"Forgot my password, help me login thanks",login_issue
Bisakah Anda menunjukkan kepada saya cara mencapai batas instance,quota_reached
Masukkan kode untuk terhubung,pairing
Hapus instance yang tidak digunakan.,instance_delete
What's the best way to international scheduling,message_schedule_timezone
Metode pembayaran yang diterima,payment_methods
Saya perlu berbicara dengan tim dukungan,support_contact
Apa cara terbaik untuk mengirim banyak terima kasih,message_blast
Saya ingin mencoba lagi penyandingan kode qr.,troubleshoot_qr
Bisakah Anda memberi tahu saya cara memperbarui platform secara otomatis,platform_updates
Sampai jumpa nanti,goodbye
Terima kasih atas bantuan Anda,gratitude
Bisakah Anda tidak menyediakan lagi instance,quota_reached
Apa cara terbaik untuk mengunggah banner.jpg untuk pengiriman pesan?,files_upload
How can I i want to send a message?,chat_send
How do I cloud vs desktop,platform_compare
you are stupid,out_of_scope
How do I no more instances available?,quota_reached
How to instance limit reached please,quota_reached
How do I are platform updates automatic?,platform_updates
"Apa cara terbaik untuk memantau kemajuan pengiriman pesan massal, terima kasih",tasks_monitor
How do I read the last conversation with john.?,chat_read
Hello there,greeting
Bisakah Anda memberi tahu saya cara berbagi dokumen,files_share
Bagaimana caranya agar tugas saya tertunda?,tasks_view
Cara memverifikasi koneksi terima kasih,instance_connection_status
How do I schedule a bulk message for tomorrow at 09:00..,message_schedule
Bagaimana cara menginstal aplikasi desktop?,platform_desktop_install
"Saya ingin menampilkan instance saya, terima kasih",instance_list
Saya mau ke dashboard terima kasih,navigation_main_dashboard
Could you show me how to monitor progress of bulk messaging..,tasks_monitor
Dapatkan status koneksi instans saat ini,instance_connection_status
I need to make new template,templates_create
Can you tell me how to price in rupiah?,pricing_currency_idr
View my tasks thanks,navigation_tasks_tab
see ya,goodbye
Thanks mate,gratitude
Bisakah Anda menunjukkan kepada saya cara membuat laporan pengiriman pesan,message_blast_status
How do I advanced contact filtering.,advanced_contact_segmentation
Bagaimana cara menyiapkan instance baru?,create_instance
salam,greeting
What's the best way to how many instances thanks please,pricing_instance_limits
"Verifikasi status siaran, terima kasih",message_blast_status
Hubungi dukungan.,support_contact
Check if my instance is connected.,instance_connection_status
I need help with purchase subscription thanks,payment_subscribe
Hati-hati,goodbye
What tasks are pending,tasks_view
Password reset,login_issue
Uninstall instance,instance_delete
Bagaimana cara memfilter kontak tingkat lanjut?,advanced_contact_segmentation
Could you show me how to turn off auto reply please,auto_reply_disable
Bisakah Anda mengelola file yang diunggah.,files_manage
"Bisakah Anda menunjukkan kepada saya cara praktik terbaik, terima kasih",general_tips
I want to view instances thank you,navigation_instances_tab
Saya butuh bantuan untuk menggunakan api,api_reference
Peace,goodbye
"Bisakah Anda mencantumkan pesan terjadwal, terima kasih",tasks_view
Bagaimana cara mendistribusikan file terima kasih,files_share
Bisakah Anda menghapus instance whatsapp lama.,instance_delete
"Bisakah Anda menunjukkan kepada saya cara membuat instance, terima kasih",function_create_instance
Show chat history for this instance.,chat_history
QR tidak dimuat,troubleshoot_qr
Can you tell me how to edit contacts?,contacts_manage
Bagaimana cara memastikan koneksi internet stabil?,tips_internet
Can you tell me how to can't connect.,troubleshoot_connection
Bisakah Anda membantu saya mengonfigurasi balasan otomatis?,auto_reply_setup
How do I is it safe thanks,security_privacy
Bisakah Anda memberi tahu saya cara mengekspor daftar peserta dari 'peluncuran acara' grup,group_export
I'd like to send text please,function_send_message
Instance status verify,instance_connection_status
Saya ingin menginstal aplikasi desktop.terima kasih,platform_desktop_install
Apa cara terbaik agar mode offline tersedia?,platform_desktop_info
I need help with which browser is recommended.,tips_browser
How can I edit instance name?,instance_edit
Saya perlu menambahkan instance,function_create_instance
How to launch web version.,platform_cloud_open
Bagaimana cara memperpanjang langganan.,payment_extend
Help me send text to contact,chat_send
Cantumkan semua titik akhir API.,api_reference
Could you go to instances thanks,navigation_instances_tab
Could you change to better plan thank you please,payment_upgrade
Can you view profile please thank you,instance_view_profile
Bagaimana cara membuat akun,account_setup
Help me send message please,chat_send
Bisakah Anda mengirim pesan laporan pengiriman,message_blast_status
What's the best way to set webhook url to https://example.com/hooks thank you,api_webhook_setup
Make instance,function_create_instance
Konfigurasikan terima kasih grup,group_settings_edit
View instance profile details.,instance_view_profile
Can you tell me how to make new group,group_create
I want to delete instance,instance_delete
Lihat semua tugas terjadwal,tasks_view
Show tasks page thank you,navigation_tasks_tab
Tampilkan saya dasbor utama?,navigation_main_dashboard
Save message template,templates_create
Bagaimana tanggapan otomatis?,auto_reply_setup
Help me create a new group,function_create_group
How can I change my instance name,instance_edit
I want to message metrics,analytics_view
I want to check conversation history please,chat_history
Make message template 'promo-weekend',templates_create
Bisakah Anda melihat semua tugas yang dijadwalkan.Tolong,tasks_view
Update frequency.,platform_updates
Bisakah Anda membantu saya keluar dari instance,instance_logout
Bagaimana persyaratan internet,tips_internet
I need help with set timed message,message_schedule
Quota exceeded,quota_reached
Create new account,account_setup
Pastikan koneksi internet stabil terima kasih,tips_internet
Bagaimana cara memperpanjang langganan,payment_extend
Saya ingin pembayaran gagal,payment_issue
Until next time,goodbye
How can I export participant list from group 'event launch' thank you,group_export
Tampilkan tugas yang gagal Mohon terima kasih terima kasih,tasks_view_failed
Am I connected please,instance_connection_status
Bantu saya mematikan balasan otomatis,auto_reply_disable
Bantu saya menampilkan detail profil,instance_view_profile
what's the weather,out_of_scope
"Di mana data cloud saya disimpan, terima kasih",security_cloud_data
Apa itu warmup?,warmup_info
Riwayat penagihan terima kasih,payment_history
Di mana data cloud saya disimpan?,security_cloud_data
Could you search contacts,contacts_filter
Tampilkan halaman grup,navigation_grouping_tab
Fitur aplikasi desktop terima kasih,platform_desktop_info
I need help with is my cloud data stored?,security_cloud_data
Manage uploaded files please,files_manage
Internet requirements,tips_internet
Bagaimana cara membantu saya.,support_contact
"Bisakah Anda pergi ke grup, terima kasih",navigation_grouping_tab
Confirm if my instance is connected.,instance_connection_status
Bagaimana cara merencanakan pesan untuk nanti?,message_schedule
Bisakah Anda membantu saya menghubungi dukungan..,support_contact
Could you show me how to why is qr code not showing?,troubleshoot_qr
Bagaimana cara mengedit nama instance?,instance_edit
I need to set auto-reply during business hours? please,auto_reply_setup
Tolong bagaimana saya bisa membuat instance,function_create_instance
Go to files thanks,navigation_files_tab
Saya butuh bantuan tentang apa itu chattea?,definition
Hapus instance,instance_delete
Bagaimana cara mematikan balasan otomatis?,auto_reply_disable
Could you show me how to do mobile and desktop have unlimited instances thank you,pricing_instance_limits
Verify if my instance is connected.,instance_connection_status
What's the best way to start warmup process thanks,warmup_enable
Could you show me how to share brochure?pdf across all instances??,files_share
Hubungkan menggunakan QR,pairing
Install desktop app. Please please,platform_desktop_install
Bagaimana biayanya dalam IDR?,pricing_currency_idr
Bisakah Anda menyimpan kontak baru,contacts_add
Bagaimana saya bisa mengetahui apa yang baru.,feature_coming_soon
What's the best way to schedule message?,message_schedule
How can I is warmup?,warmup_info
How to payment methods are supported please,payment_methods
"Bisakah Anda membantu saya memperbarui pengaturan grup, terima kasih",group_settings_edit
Hapus instance yang tidak digunakan.,instance_delete
"Bagaimana browser mana yang direkomendasikan, terima kasih",tips_browser
Bisakah Anda mengirim pesan,chat_send
I need help with compare platforms?,platform_compare
Could you show dashboard,navigation_main_dashboard
Bagaimana saya bisa membaca percakapan terakhir dengan John.?,chat_read
"Bantu saya penjadwalan internasional, terima kasih",message_schedule_timezone
Apa cara terbaik untuk menambahkan grup baru?,group_create
Buat grup terima kasih,group_create
Bisakah Anda menunjukkan kepada saya cara mengganti nama instance menjadi 'marketing-01'.?,instance_edit
Unggah spanduk?jpg untuk mengirim pesan?,files_upload
What's the best way to advanced contact filtering please,advanced_contact_segmentation
Rename instance to 'Marketing-01'.,instance_edit
How many instances please,pricing_instance_limits
Periksa status koneksi,instance_connection_status
Akses tab pengelompokan.,navigation_grouping_tab
How do I upload file?,files_upload
"Bisakah Anda menunjukkan kepada saya cara mengelola file yang diunggah, terima kasih",files_manage
"Bagaimana saya bisa mendapatkan fitur aplikasi desktop, terima kasih",platform_desktop_info
I want to use rest api to send message,api_send_message
Bagaimana cara opsi pembayaran.,payment_methods
Bisakah Anda pergi ke grup?,navigation_grouping_tab
"Saya butuh bantuan untuk mengedit kontak, terima kasih",contacts_manage
membuat instance,function_create_instance
Help me open files tab. thanks,navigation_files_tab
Apa cara terbaik untuk mengelola file yang diunggah?,files_manage
Can you help me add a new contact.?,contacts_add
"Bagaimana cara berbicara dengan tim dukungan, terima kasih",support_contact
Ganti nama instans menjadi 'Pemasaran-01'.,instance_edit
Tolong konfigurasikan balasan otomatis,auto_reply_setup
What's up,greeting
How do I payment options,payment_methods
Bisakah Anda melacak status pengiriman pesan massal.,message_blast_status
Bisakah Anda menunjukkan kepada saya bagaimana hal yang baru?,feature_coming_soon
Delete instance,instance_delete
ya,goodbye
Jelaskan bagaimana warmup mencegah larangan,warmup_info
Bisakah Anda berbicara dengan tim dukungan,support_contact
Help me show failed tasks thanks,tasks_view_failed
Bisakah Anda memberi tahu saya bagaimana caranya agar aman.,security_privacy
How can I warmup explanation?,warmup_info
How to add contact thank you,contacts_add
How do I my instance disconnected—how to fix.,troubleshoot_connection
Can you tell me how to i want to send a message,chat_send
good evening,greeting
Bantu saya membuat sebuah instance,function_create_instance
Mengapa langganan saya tidak aktif?,payment_issue
Bagaimana saya bisa menggunakan template 'promo-akhir pekan' untuk mengirim pesan??,templates_use
Bersyukur,gratitude
Display task progress,tasks_monitor
How can I get desktop version?,platform_desktop_install
Thx,gratitude
"Bisakah Anda membantu saya mengaktifkan warmup untuk akun baru, terima kasih",warmup_enable
Saya ingin mengatur url webhook ke https://example.com/hooks.Tolong,api_webhook_setup
Can you help me use api please,api_reference
"Apa cara terbaik untuk mengotomatiskan pengiriman pesan, terima kasih",message_schedule_recurring
Apa cara terbaik untuk menambahkan kontak?,contacts_add
Could you show me how to retry qr code pairing.?,troubleshoot_qr
"Bisakah Anda menghangatkan penjelasannya, terima kasih",warmup_info
Frekuensi pembaruan.,platform_updates
Bantu saya menyampaikan pesan,function_send_message
Kirim teks ke kontak,chat_send
Bisakah Anda mengurutkan kontak,contacts_filter
Can you tell me how to are platform updates automatic.,platform_updates
I need help with get desktop version thanks,platform_desktop_install
Bagaimana cara menggunakan rest api untuk mengirim pesan.?,api_send_message
Apply template,templates_use
How to network problem?,troubleshoot_connection
I need help with get current instance connection status.?,instance_connection_status
Bisakah Anda memberi tahu saya cara berbagi dokumen.,files_share
"How to forgot my password, help me login.?",login_issue
Saya perlu menampilkan analitik,analytics_view
Create message template 'promo-weekend'. Please,templates_create
Organize contacts thanks,contacts_manage
Can you help me change group settings?,group_settings_edit
Repeat message weekly thank you,message_schedule_recurring
What does Chattea do?,definition
How to payment security.,security_payment
Can you tell me how to plan message for later?,message_schedule
Dokumentasi API terima kasih,api_reference
I need help with which browser is recommended.,tips_browser
Can you tell me how to packages available,pricing_query
"Bagaimana cara menambahkan file baru, terima kasih",files_upload
Saya ingin memasangkan dengan QR,pairing
Could you view all scheduled tasks. please,tasks_view
Bisakah Anda menunjukkan kepada saya cara membuat laporan pengiriman pesan.,message_blast_status
Instance limit reached thanks,quota_reached
"Bisakah Anda menunjukkan kepada saya cara menggunakan kode qr, terima kasih",pairing
Tolong kelola file yang diunggah,files_manage
I want to set recurring message every monday at 10:00.,message_schedule_recurring
Help me display failed tasks please thank you,tasks_view_failed
"Saya perlu menonaktifkan balasan otomatis di luar jam kerja, terima kasih",auto_reply_disable
Could you show me how to change instance name to 'customer-support' thanks,instance_edit
Show failed tasks,tasks_view_failed
Otomatiskan pengiriman pesan,message_schedule_recurring
Bisakah Anda melihat detail profil instance,instance_view_profile
View files page,navigation_files_tab
How can I auto updates,platform_updates
How can I my instance disconnected—how to fix.,troubleshoot_connection
What is warmup?,warmup_info
Help me check task status thanks,tasks_monitor
I'd like to logout instance thank you,instance_logout
"Apa cara terbaik untuk memulai proses warmup, terima kasih",warmup_enable
"Bisakah Anda membantu saya menggunakan api, terima kasih",api_reference
Display analytics please,analytics_view
"Bisakah Anda membantu saya menambahkan kontak baru, terima kasih",contacts_add
Help me show chats please thank you,navigation_chat_tab
Bisakah Anda membantu saya fitur aplikasi desktop terima kasih,platform_desktop_info
Help me export group data please,group_export
"Buka file, terima kasih",navigation_files_tab
Bisakah Anda menerapkan templat,templates_use
Bagaimana cara menginisialisasi instance baru?,create_instance
Tolong dapatkan daftar pesertanya,group_export
Bisakah Anda mengelompokkan kontak berdasarkan keterlibatan.Tolong,advanced_contact_segmentation
Apa cara terbaik untuk kesalahan koneksi.,troubleshoot_connection
Tampilkan semua titik akhir api.,api_reference
Bisakah Anda menunjukkan kepada saya cara mengubah nama instance menjadi 'dukungan pelanggan',instance_edit
I'd like to add a new contact please,contacts_add
How to price in rupiah.,pricing_currency_idr
Bisakah Anda membantu saya membandingkan platform.,platform_compare
Bagaimana saya bisa mode offline tersedia,platform_desktop_info
Sandingkan dengan kode QR.,pairing
How do I why is my subscription inactive thank you,payment_issue
"I need to forgot my password, help me login.",login_issue
Kirim pesan massal ke 'vip jawa barat'.,message_blast
Tolong bantu saya menghapus instance yang tidak digunakan,instance_delete
"Bagaimana saya bisa memenuhi persyaratan internet, terima kasih",tips_internet
Buka kontak,contacts_manage
Can you help me quota exceeded?,quota_reached
Mulai proses warmup,warmup_enable
Bagaimana caranya agar aplikasi desktop dapat bekerja secara offline.,platform_desktop_info
I want to retry qr code pairing.,troubleshoot_qr
I'd like to show files page please thank you,navigation_files_tab
How do I read the last conversation with john??,chat_read
How do I pay,payment_methods
Lacak status pengiriman pesan massal.,message_blast_status
Privacy policy,security_privacy
I want to make new template,templates_create
I want to check my payment status please,payment_status
cancel that,cancel_action
Tolong bagaimana caranya agar pembaruan platform otomatis,platform_updates
How secure are payments?,security_payment
How can I edit group settings: admin only messaging thanks,group_settings_edit
Rencanakan pesan untuk nanti,message_schedule
I need to payment security,security_payment
Cost in IDR.,pricing_currency_idr
Install desktop app.,platform_desktop_install
Display my payments please,payment_history
"Bagaimana saya bisa mengunduh aplikasi desktop, terima kasih",platform_desktop_install
I need help with configure auto reply please,auto_reply_setup
Deliver text please,function_send_message
Bagaimana cara versi web menyertakan 2 instance?,pricing_instance_limits
What's the best way to mass message?,message_blast
Bisakah Anda mengintegrasikan chattea dengan kalender saya,calendar_integration
I'd like to initialize new group please thanks,group_create
Saya butuh bantuan dengan pemfilteran kontak tingkat lanjut,advanced_contact_segmentation
Tolong urutkan kontak,contacts_filter
Show all all api endpoints.,api_reference
I need to make group,function_create_group
Can you help me help me make an account?,account_setup
Saya ingin memeriksa status pembayaran saya.,payment_status
Add new WhatsApp,create_instance
How do i make an account,account_setup
Modify group config,group_settings_edit
Tolong tampilkan analitik,analytics_view
Logout instance Please,instance_logout
"Bisakah Anda melihat statistik, terima kasih",analytics_view
I need help with calendar sync.,calendar_integration
Could you show me how to broadcast message?,message_blast
Tolong kirim pesan WhatsApp,chat_send
Bisakah Anda membantu saya menjadwalkan pesan,message_schedule
123abc,out_of_scope
"Saya ingin mengubah pengaturan instance, terima kasih",instance_edit
Bagaimana cara mengedit pengaturan grup: perpesanan khusus admin.?,group_settings_edit
Bagaimana cara mengelompokkan kontak.,advanced_contact_segmentation
Can you payment problem,payment_issue
Bagaimana browser mana yang direkomendasikan terima kasih,tips_browser
Connection error,troubleshoot_connection
Bagaimana cara mematikan balasan otomatis?,auto_reply_disable
Bagaimana cara mendapatkan versi desktop?,platform_desktop_install
Can you open chat tab. thank you,navigation_chat_tab
Bisakah Anda memeriksa status koneksi terima kasih,instance_connection_status
Tampilkan obrolan terima kasih,navigation_chat_tab
"Apa cara terbaik untuk menghubungi dukungan, terima kasih",support_contact
Retry QR code pairing.,troubleshoot_qr
How can I are the prices.,pricing_query
"Bagaimana cara mengganti nama instance saya, terima kasih",instance_edit
I need to open chattea in browser? please,platform_cloud_open
Bagaimana tanggapan otomatis terima kasih,auto_reply_setup
"Bisakah Anda memberi tahu saya cara berbicara dengan tim dukungan, terima kasih",support_contact
random text,out_of_scope
Tolong bantu saya mengerjakan tugas,navigation_tasks_tab
View my tasks thank you,navigation_tasks_tab
Saya butuh bantuan dengan pembelian langganan.,payment_subscribe
List scheduled messages,tasks_view
Could you show me how to message delivery report.,message_blast_status
Tunjukkan padaku rencananya. Tolong terima kasih,pricing_query
How to integrate chattea with my calendar.?,calendar_integration
I need help with performance report?,analytics_view
Can you tell me how to subscription not working?,payment_issue
Sampai jumpa lagi,goodbye
Lihat profil Mohon terima kasih,instance_view_profile
Can you help me use rest api to send message.?,api_send_message
I need to go to chat thank you please,navigation_chat_tab
Show subscription plans?,pricing_query
Tampilkan paket berlangganan?Silakan,pricing_query
Tolong berapa banyak instancenya,pricing_instance_limits
I need help with is it safe?,security_privacy
Bagikan brosur.pdf ke semua instansi.,files_share
Apa cara terbaik untuk berapa kali terima kasih terima kasih,pricing_instance_limits
ada apa,greeting
Bagaimana harga dalam rupiah terima kasih,pricing_currency_idr
Lihat riwayat pesan terima kasih,chat_history
Update group settings,group_settings_edit
What payment methods are supported?,payment_methods
Can you tell me how to save new contact?,contacts_add
Adios,goodbye
Can you show task progress thank you,tasks_monitor
Bisakah Anda masalah pembayaran,payment_issue
Can you tell me how to upcoming features?,feature_coming_soon
What's the best way to advanced contact filtering.,advanced_contact_segmentation
Can you tell me how to make group,function_create_group
Verify conversation history,chat_history
Saya ingin terhubung ke kalender,calendar_integration
How to timezone support?,message_schedule_timezone
Help me privacy policy,security_privacy
Bagaimana cara mengatur ulang kata sandi,login_issue
Opsi pembayaran?,payment_methods
Tambahkan kontak,contacts_add
Saya ingin berlangganan,payment_subscribe
What's the best way to recommended browser?,tips_browser
What's the best way to recommended browser,tips_browser
Ensure stable internet connection thank you,tips_internet
Could you open chattea in browser.,platform_cloud_open
How do I how much does it cost?,pricing_query
Saya memerlukan bantuan apakah aplikasi desktop dapat berfungsi secara offline?,platform_desktop_info
Saya ingin menambahkan file baru,files_upload
???,out_of_scope
How can I will message blasting feature release?,feature_coming_soon
Silakan pergi ke instance,navigation_instances_tab
Tolong bagaimana cara mengunggah file,files_upload
"Metode pembayaran diterima, terima kasih",payment_methods
How do I how much does it cost please,pricing_query
Could you show me how to make instance?,function_create_instance
Bisakah Anda memberi tahu saya cara memeriksa status pembayaran,payment_status
What's the best way to add group,function_create_group
"Saya butuh bantuan untuk membandingkan platform, terima kasih",platform_compare
Auto updates,platform_updates
Bagaimana cara melakukan praktik terbaik?,general_tips
Can you show previous chats please,chat_history
I want to change to better plan thank you,payment_upgrade
Saya ingin melihat kontak saya,contacts_manage
Can you help me update group settings thanks,group_settings_edit
Bantu saya persyaratan internet terima kasih,tips_internet
Take care,goodbye
Price in Rupiah thank you,pricing_currency_idr
"Bisakah Anda memberi tahu saya cara memasukkan kode penyandingan untuk menghubungkan akun, terima kasih",pairing
Buka tab Obrolan.,navigation_chat_tab
Cara metode pembayaran didukung.,payment_methods
Bantu saya melihat percakapan,navigation_chat_tab
Bagaimana versi mana yang akan digunakan.,platform_compare
Laporan kinerja terima kasih,analytics_view
Metode pembayaran apa yang didukung?,payment_methods
Bagaimana cara merilis fitur peblast pesan.,feature_coming_soon
Bisakah Anda memberi tahu saya cara mengakhiri sesi instance?,instance_logout
Saya butuh bantuan untuk membaca percakapan terakhir dengan John.?,chat_read
"Periksa apakah instance saya terhubung, terima kasih",instance_connection_status
Configure API,api_webhook_setup
Help me display failed tasks please,tasks_view_failed
Can you tell me how to monitor progress of bulk messaging thank you,tasks_monitor
Bantu saya membuat grup baru,function_create_group
Bagaimana saya bisa menampilkan fitur aplikasi desktop.,platform_desktop_info
Buka chattea di browser.,platform_cloud_open
Go to files,navigation_files_tab
What's the best way to is my cloud data stored thanks,security_cloud_data
random stuff,out_of_scope
Could you go to groups please,navigation_grouping_tab
Open Files tab.,navigation_files_tab
I need to view all scheduled tasks?,tasks_view
Display task progress please,tasks_monitor
"Pergi ke pembayaran, terima kasih",navigation_payments_tab
How to set recurring message every monday at 10:00..,message_schedule_recurring
Hati-hati,goodbye
Saya ingin menginisialisasi grup baru,group_create
Bisakah Anda menampilkan obrolan sebelumnya,chat_history
How can I download desktop app please,platform_desktop_install
"Bisakah Anda membantu saya fitur yang akan datang, terima kasih",feature_coming_soon
Sort contacts,contacts_filter
I need help with integrate chattea with my calendar.?,calendar_integration
End instance session,instance_logout
Help me quota exceeded thanks,quota_reached
Lihat info pembayaran,navigation_payments_tab
Bye,goodbye
View all scheduled tasks. Please thanks,tasks_view
What's the best way to add instance.,function_create_instance
Can you integrate chattea with my calendar.,calendar_integration
Billing history thank you,payment_history
"Bagaimana cara mengedit pengaturan grup: admin hanya mengirim pesan, terima kasih",group_settings_edit
How can I is my data secure?,security_privacy
I need help with can the desktop app work offline thanks,platform_desktop_info
Can you send hello world to 08127321340 thank you,function_send_message
"Bisakah Anda menunjukkan kemajuan tugas, terima kasih",tasks_monitor
How do I payment security thank you,security_payment
Saya ingin memeriksa status pembayaran,payment_status
Bantu saya tanggapan otomatis terima kasih,auto_reply_setup
"Bagaimana caranya, berapa biayanya?",pricing_query
View payment info please,navigation_payments_tab
Payment status confirm,payment_status
Saya memerlukan bantuan untuk menyambung ke kalender.,calendar_integration
How do I my instance quota is full??,quota_reached
How can I filter contacts by tag 'prospect' thank you,contacts_filter
Can you filter contacts by tag 'prospect'?,contacts_filter
Saya memerlukan bantuan mengenai batasan instans,pricing_instance_limits
Show all scheduled messages,tasks_view
Can you help me accepted payment methods,payment_methods
Seberapa aman pembayarannya.,security_payment
"Saya ingin melihat instance, terima kasih",navigation_instances_tab
Bisakah Anda memberi tahu saya cara metode pembayaran didukung.,payment_methods
Could you show me how to automatic responses please,auto_reply_setup
Display failed tasks Please thanks,tasks_view_failed
Bagaimana saya bisa memvalidasi nomor telepon.,function_check_phone
How can I offline mode available?,platform_desktop_info
Tolong bagaimana cara pembayaran yang aman,security_payment
Thanks,gratitude
Bisakah Anda membantu saya menyimpan kontak baru?,contacts_add
I want to registration process,account_setup
What's the best way to how many instances thanks,pricing_instance_limits
How can I install desktop app.?,platform_desktop_install
Not now,cancel_action
Berapa harga berlangganannya,pricing_query
Can you help me transaction log please,payment_history
Kelola daftar kontak.Tolong terima kasih terima kasih,contacts_manage
Can you tell me how to configure group thank you,group_settings_edit
Apa cara terbaik untuk memperbarui platform secara otomatis.,platform_updates
expletive phrase here,out_of_scope
"Bisakah Anda mengulangi pesan setiap minggu, terima kasih",message_schedule_recurring
Bisakah Anda memberi tahu saya cara menerima metode pembayaran,payment_methods
menggugurkan,cancel_action
Can you manage uploaded files.,files_manage
Integrasikan Chattea dengan kalender saya.,calendar_integration
"Apakah seluler dan desktop memiliki waktu tak terbatas, terima kasih",pricing_instance_limits
"Apa cara terbaik untuk menyimpan data cloud saya, terima kasih",security_cloud_data
Mass message,message_blast
Add group thank you,function_create_group
Apa itu Chattea,definition
Can you add contact thank you,contacts_add
"Saya ingin membaca percakapan terakhir dengan John, terima kasih",chat_read
Mengabaikan,cancel_action
Open Grouping tab?,navigation_grouping_tab
I want to add instance,create_instance
"Bisakah Anda menunjukkan kepada saya cara mematikan balasan otomatis, terima kasih",auto_reply_disable
"Hai, yang di sana",greeting
Bantu saya masuk masalah,login_issue
I need to open the instances tab.,navigation_instances_tab
Bisakah Anda menunjukkan kepada saya cara memutuskan koneksi instance 'sales-1'??,instance_logout
"Batasan instance, terima kasih",pricing_instance_limits
Saya ingin mengatur obrolan grup,group_create
Can you help me set recurring message every monday at 10:00??,message_schedule_recurring
"Saya perlu mengedit nama instance, terima kasih",instance_edit
Set recurring message every Monday at 10:00,message_schedule_recurring
Gunakan template 'promo-akhir pekan' untuk mengirim pesan.Silakan,templates_use
"Bagaimana perbedaan antara aplikasi cloud dan desktop, terima kasih",platform_compare
Bicaralah denganmu nanti,goodbye
Apa cara terbaik untuk mengedit kontak?,contacts_manage
Bagaimana cara memeriksa status pembayaran,payment_status
How can I download desktop app,platform_desktop_install
Bisakah Anda memastikan koneksi internet yang stabil.terima kasih,tips_internet
Could you get support thank you,support_contact
Can you help me use rest api to send message thank you,api_send_message
