text,intent
Can't connect,troubleshoot_connection
Connection timeout—what to do?,troubleshoot_connection
How to network problem?,troubleshoot_connection
I need help with can't connect?,troubleshoot_connection
Connection timeout—what to do,troubleshoot_connection
Can you tell me how to my instance disconnected—how to fix thanks,troubleshoot_connection
What's the best way to connection error.,troubleshoot_connection
Connection error thank you,troubleshoot_connection
I need to connection lost thanks,troubleshoot_connection
How can I my instance disconnected—how to fix.,troubleshoot_connection
Can you tell me how to can't connect,troubleshoot_connection
Could you show me how to connection timeout—what to do,troubleshoot_connection
I need to connection error please,troubleshoot_connection
I need help with connection timeout—what to do please,troubleshoot_connection
I'd like to network problem,troubleshoot_connection
How do I my instance disconnected—how to fix.,troubleshoot_connection
Could you show me how to connection timeout—what to do please,troubleshoot_connection
Can you help me fix qr code issue thank you,troubleshoot_qr
What's the best way to qr code problem thank you,troubleshoot_qr
I need to qr code problem thank you,troubleshoot_qr
I need help with fix qr code issue,troubleshoot_qr
Could you show me how to qr not loading?,troubleshoot_qr
QR not loading please,troubleshoot_qr
Could you show me how to qr code problem?,troubleshoot_qr
I want to fix qr code issue,troubleshoot_qr
How do I qr not loading?,troubleshoot_qr
Could you show me how to why is qr code not showing?,troubleshoot_qr
Can you tell me how to why is qr code not showing?,troubleshoot_qr
Retry QR code pairing.,troubleshoot_qr
Why is QR code not showing thanks,troubleshoot_qr
Could you show me how to qr not loading thank you,troubleshoot_qr
Can you help me fix qr code issue.,troubleshoot_qr
Why is QR code not showing?,troubleshoot_qr
I need to qr code problem,troubleshoot_qr
Could you show me how to qr code problem thanks,troubleshoot_qr
Can you qr code problem,troubleshoot_qr
Retry QR code pairing,troubleshoot_qr
Could you show me how to retry qr code pairing.?,troubleshoot_qr
Qr not loading Please please,troubleshoot_qr
Could you show me how to retry qr code pairing??,troubleshoot_qr
I need help with fix qr code issue thanks,troubleshoot_qr
Retry QR code pairing thanks,troubleshoot_qr
I want to retry qr code pairing.,troubleshoot_qr
Can you tell me how to fix qr code issue?,troubleshoot_qr
QR code problem,troubleshoot_qr
QR not loading,troubleshoot_qr
Fix QR code issue,troubleshoot_qr
who won the game,out_of_scope
what,out_of_scope
what now,out_of_scope
hmm,out_of_scope
idk,out_of_scope
sing for me,out_of_scope
do you like pizza,out_of_scope
tell me a joke,out_of_scope
huh,out_of_scope
nothing important,out_of_scope
blah blah,out_of_scope
zzz,out_of_scope
???,out_of_scope
what's the weather,out_of_scope
...,out_of_scope
qwerty,out_of_scope
123abc,out_of_scope
asdf,out_of_scope
turn on the lights,out_of_scope
make a website for me,out_of_scope
maybe later,out_of_scope
how,out_of_scope
why,out_of_scope
translate hello to french,out_of_scope
open youtube,out_of_scope
search google for cat memes,out_of_scope
xyz,out_of_scope
ajskdljas,out_of_scope
Can you start warmup process thanks,warmup_enable
How to activate warmup?,warmup_enable
Could you turn on warmup for new accounts. please thank you,warmup_enable
Could you activate warmup,warmup_enable
How to start warmup process thanks,warmup_enable
I need help with enable account warmup.,warmup_enable
Can you help me turn on warmup for new accounts thank you,warmup_enable
"I need help with enable warmup between instances a, b, and c please",warmup_enable
"Could you show me how to enable warmup between instances a, b, and c??",warmup_enable
What's the best way to start warmup process thanks,warmup_enable
Enable account warmup Please thanks,warmup_enable
How to activate warmup,warmup_enable
Help me activate warmup,warmup_enable
How can I turn on warmup for new accounts thanks,warmup_enable
Enable account warmup,warmup_enable
Start warmup process,warmup_enable
Activate warmup,warmup_enable
Turn on warmup for new accounts.,warmup_enable
"How do I enable warmup between instances a, b, and c..",warmup_enable
Turn on warmup for new accounts thank you,warmup_enable
What's the best way to start warmup process thank you,warmup_enable
Could you show me how to activate warmup?,warmup_enable
What's the best way to start warmup process please,warmup_enable
Could you enable account warmup,warmup_enable
"I'd like to enable warmup between instances a, b, and c thanks",warmup_enable
Start warmup process thank you,warmup_enable
How can I enable account warmup,warmup_enable
"Enable warmup between instances A, B, and C.",warmup_enable
How can I turn on warmup for new accounts.?,warmup_enable
"I need help with enable warmup between instances a, b, and c..",warmup_enable
Can you tell me how to why use warmup,warmup_info
Explain how warmup prevents bans,warmup_info
How do I explain how warmup prevents bans thanks,warmup_info
How can I is warmup thanks,warmup_info
How can I warmup explanation?,warmup_info
How to is warmup?,warmup_info
How can I explain how warmup prevents bans.?,warmup_info
Could you show me how to explain how warmup prevents bans..,warmup_info
How can I warmup explanation thanks,warmup_info
How do I why use warmup thank you,warmup_info
What is warmup?,warmup_info
What is warmup.,warmup_info
Can you help me warmup explanation?,warmup_info
Could you warmup explanation thank you,warmup_info
What's warmup.,warmup_info
Can you tell me how to why use warmup?,warmup_info
How to why use warmup,warmup_info
Why use warmup.,warmup_info
How do I warmup explanation?,warmup_info
Can you tell me how to why use warmup.,warmup_info
Explain how warmup prevents bans?,warmup_info
Can you help me is warmup?,warmup_info
Can you help me warmup explanation thank you,warmup_info
Warmup explanation Please,warmup_info
How to why use warmup please,warmup_info
Warmup explanation,warmup_info
Explain how warmup prevents bans.,warmup_info
Why use warmup?,warmup_info
How can I is warmup?,warmup_info
Can you help me is warmup please,warmup_info
asdf,out_of_scope
qwerty,out_of_scope
blah blah,out_of_scope
random text,out_of_scope
??? ,out_of_scope
idk,out_of_scope
what?,out_of_scope
huh,out_of_scope
xyz,out_of_scope
nothing,out_of_scope
whatever,out_of_scope
just testing,out_of_scope
ignore this,out_of_scope
random stuff,out_of_scope
can I have sex with you?,out_of_scope
how can I do sex,out_of_scope
tell me a joke,out_of_scope
sing me a song,out_of_scope
what’s your favorite color?,out_of_scope
do you love me?,out_of_scope
marry me,out_of_scope
you are stupid,out_of_scope
curse words here,out_of_scope
this is nonsense,out_of_scope
make me rich,out_of_scope
hack the system,out_of_scope
abracadabra,out_of_scope
lorem ipsum,out_of_scope
123456,out_of_scope
abcdef,out_of_scope
zzzzzz,out_of_scope
blahblahblah,out_of_scope
random gibberish words,out_of_scope
can you dance?,out_of_scope
tell me a bedtime story,out_of_scope
what’s the weather on Mars?,out_of_scope
draw me a picture,out_of_scope
open the pod bay doors,out_of_scope
beam me up scotty,out_of_scope
expletive phrase here,out_of_scope
nonsense sentence with no meaning,out_of_scope
askdjfhaskjdhf,out_of_scope
poop,out_of_scope
burp,out_of_scope
random emoji 🤯🤪,out_of_scope
keyboard smash qwepoiuy,out_of_scope
say hi to my mom,out_of_scope
can you cook dinner?,out_of_scope
what’s 2+2=5?,out_of_scope
